0.0000175 	 -0.000002269 	 -0.00000000000000001730231 	 0.000005261 
0.0000349 	 -0.000016406 	 -0.00000000000000012510900 	 0.000009511 
0.0000524 	 -0.000006807 	 -0.00000000000000005190693 	 0.000001754 
0.0000698 	 -0.000006632 	 -0.00000000000000005057598 	 0.000000961 
0.0000873 	 -0.000010472 	 -0.00000000000000007985681 	 0.000000971 
0.0001047 	 -0.000017279 	 -0.00000000000000013176373 	 0.000001113 
0.0001222 	 0.000004887 	 0.00000000000000003726651 	 -0.000000231 
0.0001396 	 -0.000012392 	 -0.00000000000000009449722 	 0.000000449 
0.0001571 	 -0.000011345 	 -0.00000000000000008651154 	 0.000000325 
0.0001745 	 0.000001745 	 0.00000000000000001330947 	 -0.000000040 
0.0001920 	 0.000002094 	 0.00000000000000001597136 	 -0.000000040 
0.0002094 	 -0.000016581 	 -0.00000000000000012643995 	 0.000000267 
0.0002269 	 0.000005411 	 0.00000000000000004125935 	 -0.000000074 
0.0002443 	 0.000017279 	 0.00000000000000013176373 	 -0.000000204 
0.0002618 	 -0.000013439 	 -0.00000000000000010248290 	 0.000000139 
0.0002793 	 -0.000014312 	 -0.00000000000000010913764 	 0.000000130 
0.0002967 	 0.000009076 	 0.00000000000000006920923 	 -0.000000073 
0.0003142 	 0.000013090 	 0.00000000000000009982101 	 -0.000000094 
0.0003316 	 0.000015184 	 0.00000000000000011579237 	 -0.000000098 
0.0003491 	 0.000016057 	 0.00000000000000012244711 	 -0.000000093 
0.0003665 	 -0.000012915 	 -0.00000000000000009849006 	 0.000000068 
0.0003840 	 0.000006632 	 0.00000000000000005057598 	 -0.000000032 
0.0004014 	 -0.000004189 	 -0.00000000000000003194272 	 0.000000018 
0.0004189 	 0.000008552 	 0.00000000000000006521639 	 -0.000000034 
0.0004363 	 -0.000013963 	 -0.00000000000000010647575 	 0.000000052 
0.0004538 	 0.000017453 	 0.00000000000000013309468 	 -0.000000060 
0.0004712 	 -0.000016755 	 -0.00000000000000012777089 	 0.000000053 
0.0004887 	 0.000005934 	 0.00000000000000004525219 	 -0.000000018 
0.0005061 	 -0.000006458 	 -0.00000000000000004924503 	 0.000000018 
0.0005236 	 -0.000013265 	 -0.00000000000000010115196 	 0.000000034 
0.0005411 	 -0.000008552 	 -0.00000000000000006521639 	 0.000000021 
0.0005585 	 -0.000002094 	 -0.00000000000000001597136 	 0.000000005 
0.0005760 	 -0.000007679 	 -0.00000000000000005856166 	 0.000000016 
0.0005934 	 0.000008378 	 0.00000000000000006388545 	 -0.000000017 
0.0006109 	 -0.000011694 	 -0.00000000000000008917344 	 0.000000022 
0.0006283 	 0.000004538 	 0.00000000000000003460462 	 -0.000000008 
0.0006458 	 0.000010297 	 0.00000000000000007852586 	 -0.000000017 
0.0006632 	 -0.000011170 	 -0.00000000000000008518060 	 0.000000018 
0.0006807 	 0.000009076 	 0.00000000000000006920923 	 -0.000000014 
0.0006981 	 -0.000002443 	 -0.00000000000000001863326 	 0.000000004 
0.0007156 	 0.000006109 	 0.00000000000000004658314 	 -0.000000008 
0.0007330 	 -0.000005411 	 -0.00000000000000004125935 	 0.000000007 
0.0007505 	 0.000003665 	 0.00000000000000002794988 	 -0.000000005 
0.0007679 	 -0.000005760 	 -0.00000000000000004392124 	 0.000000007 
0.0007854 	 0.000014312 	 0.00000000000000010913764 	 -0.000000016 
0.0008029 	 0.000010821 	 0.00000000000000008251870 	 -0.000000012 
0.0008203 	 0.000008029 	 0.00000000000000006122355 	 -0.000000008 
0.0008378 	 0.000005585 	 0.00000000000000004259030 	 -0.000000006 
0.0008552 	 0.000000175 	 0.00000000000000000133095 	 -0.000000000 
0.0008727 	 0.000015882 	 0.00000000000000012111616 	 -0.000000015 
0.0008901 	 -0.000015533 	 -0.00000000000000011845427 	 0.000000014 
0.0009076 	 -0.000011170 	 -0.00000000000000008518060 	 0.000000010 
0.0009250 	 0.000005061 	 0.00000000000000003859746 	 -0.000000004 
0.0009425 	 -0.000003142 	 -0.00000000000000002395704 	 0.000000002 
0.0009599 	 -0.000013963 	 -0.00000000000000010647575 	 0.000000011 
0.0009774 	 0.000007854 	 0.00000000000000005989261 	 -0.000000006 
0.0009948 	 0.000014661 	 0.00000000000000011179953 	 -0.000000010 
0.0010123 	 -0.000011694 	 -0.00000000000000008917344 	 0.000000008 
0.0010297 	 0.000006632 	 0.00000000000000005057598 	 -0.000000004 
0.0010472 	 0.000011519 	 0.00000000000000008784249 	 -0.000000007 
0.0010647 	 -0.000015010 	 -0.00000000000000011446143 	 0.000000009 
0.0010821 	 0.000002618 	 0.00000000000000001996420 	 -0.000000002 
0.0010996 	 0.000009599 	 0.00000000000000007320207 	 -0.000000006 
0.0011170 	 0.000015882 	 0.00000000000000012111616 	 -0.000000009 
0.0011345 	 0.000000698 	 0.00000000000000000532379 	 -0.000000000 
0.0011519 	 -0.000000175 	 -0.00000000000000000133095 	 0.000000000 
